2025-08-03T20:26:48.989Z,"Luis Gabriel Hordista",1082282,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T20:27:26.215Z,"David Dong",178993,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T20:28:23.641Z,"Brett Franklin",203433,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T20:28:23.661Z,"Brett Franklin",203433,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T20:37:58.222Z,"Elaine Reiche",201054,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:01:50.825Z,"Ireny Abrahim",1065529,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:08:45.718Z,"Ramsay Truckenmiller",1025658,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:11:26.891Z,"Cody Welsh",1012371,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:11:30.362Z,"William Reed",1013895,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:12:26.063Z,"Maddox Wagner",1044879,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:12:26.067Z,"Maddox Wagner",1044879,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:12:52.806Z,"Torin Molesworth",1054151,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:39.710Z,"Ayden Rogers",1066730,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:39.743Z,"Ayden Rogers",1066730,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:56.656Z,"Aidan  Gardner",1071576,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:56.665Z,"Aidan  Gardner",1071576,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:56.674Z,"Aidan  Gardner",1071576,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:13:56.686Z,"Aidan  Gardner",1071576,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:15:00.169Z,"Donald Bergsma",178996,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:16:06.375Z,"Jordan Welch",211228,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:16:06.425Z,"Jordan Welch",211228,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T21:16:06.442Z,"Jordan Welch",211228,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T22:40:54.270Z,"Daisha Acorda",1004745,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T22:42:35.958Z,"Anna Oggeri",1031769,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T22:43:02.186Z,"Gina Gonzalez",1039136,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T22:43:02.246Z,"Gina Gonzalez",1039136,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T23:12:30.903Z,"Gabrielle Franze",1005317,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T23:16:57.007Z,"Brandy Lilly",1077231,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-03T23:42:50.869Z,"Kasey Grace",1069120,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T00:16:15.819Z,"Amanda Cross",1028796,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T00:18:37.026Z,"Jean Richard",1050616,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T00:21:43.355Z,"Emily Blaylock",1069733,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T00:24:04.088Z,"Victoria Matlock",181441,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T00:24:04.159Z,"Victoria Matlock",181441,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:40:47.231Z,"Ronald America",1001598,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:42:36.159Z,"Patrick Brand",1018583,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:43:55.590Z,"Taylor HEnriquez",1034999,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:43:55.600Z,"Taylor HEnriquez",1034999,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:43:55.610Z,"Taylor HEnriquez",1034999,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:44:49.319Z,"Michael Hilbe",1048824,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:47:31.417Z,"Nate  Willadsen",1081304,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:47:31.426Z,"Nate  Willadsen",1081304,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:49:14.220Z,"Christopher Toland",179308,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:49:14.271Z,"Christopher Toland",179308,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:49:14.305Z,"Christopher Toland",179308,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:50:14.182Z,"Richard Joe",186760,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:50:14.210Z,"Richard Joe",186760,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:50:14.236Z,"Richard Joe",186760,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:50:14.238Z,"Richard Joe",186760,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:50:14.260Z,"Richard Joe",186760,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:51:42.172Z,"Justin Pick",198580,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:51:42.175Z,"Justin Pick",198580,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:51:42.238Z,"Justin Pick",198580,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:51:42.269Z,"Justin Pick",198580,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:52:00.251Z,"Brandon Ostrander",201530,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:52:00.253Z,"Brandon Ostrander",201530,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:52:00.256Z,"Brandon Ostrander",201530,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:52:00.301Z,"Brandon Ostrander",201530,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:52:00.362Z,"Brandon Ostrander",201530,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:03.330Z,"Charles Camp",210130,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:03.341Z,"Charles Camp",210130,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:03.348Z,"Charles Camp",210130,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:03.359Z,"Charles Camp",210130,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:03.396Z,"Charles Camp",210130,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:47.731Z,"John Lang",216537,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:47.746Z,"John Lang",216537,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:47.760Z,"John Lang",216537,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:47.760Z,"John Lang",216537,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:58.195Z,"Daniel Welsch",218152,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:58.210Z,"Daniel Welsch",218152,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T01:53:58.212Z,"Daniel Welsch",218152,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:36:10.661Z,"Ryan Witkowski",193443,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:36:10.672Z,"Ryan Witkowski",193443,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:36:34.260Z,"Mariel Benson",200428,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:36:34.269Z,"Mariel Benson",200428,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:36:34.278Z,"Mariel Benson",200428,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:37:28.661Z,"Chad Bartholomew",215930,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:37:46.910Z,"Graydon Campbell",221251,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:37:46.933Z,"Graydon Campbell",221251,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:47:29.108Z,"Joshua Willis",1045669,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:49:06.475Z,"Jack Kirkham",1062014,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:49:21.452Z,"Michael Robert Glenn",1063748,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:49:21.462Z,"Michael Robert Glenn",1063748,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:50:30.226Z,"Nathaniel Moore",1072495,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:50:30.304Z,"Nathaniel Moore",1072495,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T02:52:05.132Z,"Sol King-De Betancourt",184307,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T03:11:58.784Z,"Chloé Parsemain",1072849,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T03:26:26.536Z,"Matthew Wilcox",1055277,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
